Transaction_ID,Account_ID,Transaction_Amount,Transaction_Type,Merchant,Location,Time,Fraud_Flag
TID_1739,ACCT_97,356.27,Online,eBay,Los Angeles,2025-06-25 11:22:27.624760,1
TID_1740,ACCT_87,918.04,Online,Best Buy,Chicago,2025-06-16 11:22:27.624760,1
TID_1741,ACCT_57,1351.83,Online,Walmart,New York,2025-06-26 11:22:27.624760,1
TID_1742,ACCT_92,1716.16,In-store,Amazon,Chicago,2025-07-11 11:22:27.624760,0
TID_1743,ACCT_59,1778.0,Online,Walmart,San Francisco,2025-06-29 11:22:27.624760,1
TID_1744,ACCT_35,1257.05,Online,eBay,Los Angeles,2025-07-06 11:22:27.624760,0
TID_1745,ACCT_9,92.53,Online,Target,New York,2025-06-21 11:22:27.624760,0
TID_1746,ACCT_80,1070.59,Online,Best Buy,Los Angeles,2025-06-20 11:22:27.624760,0
TID_1747,ACCT_75,1175.08,Online,Walmart,Chicago,2025-07-06 11:22:27.624760,0
TID_1748,ACCT_53,1523.77,Online,Amazon,San Francisco,2025-06-21 11:22:27.624760,0
TID_1749,ACCT_76,1971.0,Online,Best Buy,Los Angeles,2025-06-28 11:22:27.624760,0
TID_1750,ACCT_83,332.16,Online,Amazon,Miami,2025-06-26 11:22:27.624760,1
TID_1751,ACCT_47,1176.6,In-store,Walmart,Miami,2025-06-25 11:22:27.624760,0
TID_1752,ACCT_28,545.52,In-store,Target,Miami,2025-06-19 11:22:27.624760,0
TID_1753,ACCT_9,422.39,In-store,Amazon,Chicago,2025-07-14 11:22:27.624760,1
TID_1754,ACCT_83,1509.93,Online,Best Buy,San Francisco,2025-07-05 11:22:27.624760,0
TID_1755,ACCT_21,402.69,Online,Walmart,San Francisco,2025-06-17 11:22:27.624760,1
TID_1756,ACCT_13,988.72,Online,Best Buy,Chicago,2025-06-26 11:22:27.624760,1
TID_1757,ACCT_90,1389.22,In-store,Target,Chicago,2025-07-07 11:22:27.624760,1
TID_1758,ACCT_2,1195.73,Online,Walmart,Chicago,2025-06-15 11:22:27.624760,1
TID_1759,ACCT_45,426.55,In-store,Walmart,New York,2025-07-10 11:22:27.624760,1
TID_1760,ACCT_14,370.38,In-store,eBay,Miami,2025-06-19 11:22:27.624760,0
TID_1761,ACCT_74,978.09,Online,Amazon,San Francisco,2025-06-30 11:22:27.624760,1
TID_1762,ACCT_98,1018.28,In-store,Amazon,Miami,2025-07-10 11:22:27.624760,1
TID_1763,ACCT_77,1431.97,Online,Amazon,Los Angeles,2025-07-11 11:22:27.624760,1
TID_1764,ACCT_22,596.39,In-store,Walmart,Los Angeles,2025-06-16 11:22:27.624760,1
TID_1765,ACCT_86,807.04,Online,Walmart,Los Angeles,2025-07-06 11:22:27.624760,0
TID_1766,ACCT_86,1387.93,In-store,Walmart,New York,2025-06-29 11:22:27.624760,0
TID_1767,ACCT_51,489.54,Online,Target,Los Angeles,2025-07-10 11:22:27.624760,1
TID_1768,ACCT_44,1981.98,Online,Walmart,Miami,2025-06-23 11:22:27.624760,1
TID_1769,ACCT_64,320.61,Online,Amazon,New York,2025-06-17 11:22:27.624760,1
TID_1770,ACCT_84,650.16,Online,Best Buy,Chicago,2025-07-05 11:22:27.624760,1
TID_1771,ACCT_63,1163.54,In-store,Walmart,Chicago,2025-07-01 11:22:27.624760,1
TID_1772,ACCT_62,1426.56,In-store,Target,Los Angeles,2025-07-03 11:22:27.624760,0
TID_1773,ACCT_89,675.56,In-store,Walmart,Miami,2025-07-03 11:22:27.624760,0
TID_1774,ACCT_59,529.72,Online,Target,Los Angeles,2025-07-02 11:22:27.624760,0
TID_1775,ACCT_70,73.48,Online,Target,Chicago,2025-07-12 11:22:27.624760,1
TID_1776,ACCT_49,288.11,In-store,eBay,Los Angeles,2025-06-17 11:22:27.624760,0
TID_1777,ACCT_26,169.83,In-store,eBay,San Francisco,2025-07-08 11:22:27.624760,1
TID_1778,ACCT_35,1956.35,Online,Amazon,New York,2025-06-28 11:22:27.624760,0
TID_1779,ACCT_41,657.39,In-store,Target,Chicago,2025-06-22 11:22:27.624760,1
TID_1780,ACCT_20,1435.71,Online,Best Buy,Chicago,2025-07-14 11:22:27.624760,1
TID_1781,ACCT_94,1005.49,In-store,Amazon,Miami,2025-07-11 11:22:27.624760,1
TID_1782,ACCT_74,1114.6,Online,Amazon,New York,2025-07-15 11:22:27.624760,1
TID_1783,ACCT_43,1034.21,Online,Amazon,Miami,2025-06-26 11:22:27.624760,0
TID_1784,ACCT_29,440.48,Online,Best Buy,Miami,2025-06-16 11:22:27.624760,0
TID_1785,ACCT_10,1537.06,Online,Walmart,Miami,2025-07-15 11:22:27.624760,0
TID_1786,ACCT_36,1862.89,In-store,Best Buy,San Francisco,2025-07-11 11:22:27.624760,1
TID_1787,ACCT_48,1067.25,Online,Amazon,San Francisco,2025-06-15 11:22:27.624760,1
TID_1788,ACCT_84,1062.63,In-store,eBay,New York,2025-06-25 11:22:27.624760,1
TID_1789,ACCT_7,1480.06,In-store,Target,Miami,2025-06-15 11:22:27.624760,1
TID_1790,ACCT_82,883.56,In-store,Target,New York,2025-07-14 11:22:27.624760,1
TID_1791,ACCT_4,1840.01,Online,Target,New York,2025-07-02 11:22:27.624760,0
TID_1792,ACCT_25,1425.15,Online,Target,Los Angeles,2025-06-23 11:22:27.624760,1
TID_1793,ACCT_91,888.53,In-store,Best Buy,Chicago,2025-06-18 11:22:27.624760,0
TID_1794,ACCT_10,860.46,Online,Walmart,Miami,2025-06-21 11:22:27.624760,1
TID_1795,ACCT_23,185.99,In-store,Amazon,Chicago,2025-07-02 11:22:27.624760,0
TID_1796,ACCT_12,1528.21,Online,Best Buy,San Francisco,2025-06-16 11:22:27.624760,1
TID_1797,ACCT_53,805.48,Online,Walmart,Chicago,2025-07-01 11:22:27.624760,0
TID_1798,ACCT_5,1293.46,In-store,Walmart,New York,2025-07-06 11:22:27.624760,0
TID_1799,ACCT_100,1668.32,Online,Target,San Francisco,2025-07-13 11:22:27.624760,1
TID_1800,ACCT_8,1464.03,In-store,Walmart,New York,2025-07-10 11:22:27.624760,0
TID_1801,ACCT_72,1401.57,Online,Walmart,Chicago,2025-07-11 11:22:27.624760,0
TID_1802,ACCT_88,1871.52,In-store,Target,New York,2025-06-30 11:22:27.624760,0
TID_1803,ACCT_59,415.12,In-store,Amazon,Chicago,2025-06-21 11:22:27.624760,0
TID_1804,ACCT_73,237.03,In-store,eBay,San Francisco,2025-07-09 11:22:27.624760,0
TID_1805,ACCT_35,180.77,Online,eBay,Miami,2025-06-24 11:22:27.624760,1
TID_1806,ACCT_50,1147.9,Online,Amazon,Chicago,2025-06-18 11:22:27.624760,1
TID_1807,ACCT_69,1193.83,In-store,Target,Miami,2025-07-03 11:22:27.624760,1
TID_1808,ACCT_81,1433.07,In-store,eBay,Miami,2025-07-13 11:22:27.624760,0
TID_1809,ACCT_48,826.33,In-store,Walmart,Los Angeles,2025-07-01 11:22:27.624760,0
TID_1810,ACCT_69,71.25,In-store,Target,Chicago,2025-06-24 11:22:27.624760,0
TID_1811,ACCT_23,148.31,In-store,Best Buy,Chicago,2025-06-16 11:22:27.624760,1
TID_1812,ACCT_84,603.78,In-store,Best Buy,San Francisco,2025-06-24 11:22:27.624760,1
TID_1813,ACCT_62,1233.18,Online,Amazon,New York,2025-06-25 11:22:27.624760,1
TID_1814,ACCT_15,954.04,Online,eBay,Miami,2025-07-02 11:22:27.624760,1
TID_1815,ACCT_78,1396.56,Online,Best Buy,Miami,2025-07-13 11:22:27.624760,0
TID_1816,ACCT_14,940.61,In-store,Walmart,Miami,2025-06-19 11:22:27.624760,1
TID_1817,ACCT_69,1666.46,In-store,Walmart,San Francisco,2025-06-16 11:22:27.624760,0
TID_1818,ACCT_52,440.19,In-store,Walmart,New York,2025-07-07 11:22:27.624760,0
TID_1819,ACCT_7,630.84,In-store,Target,San Francisco,2025-07-06 11:22:27.624760,0
TID_1820,ACCT_9,235.58,Online,Amazon,Miami,2025-06-30 11:22:27.624760,0
TID_1821,ACCT_67,933.06,In-store,Target,Chicago,2025-07-15 11:22:27.624760,1
TID_1822,ACCT_71,1420.14,In-store,eBay,New York,2025-06-21 11:22:27.624760,0
TID_1823,ACCT_74,799.41,Online,Amazon,San Francisco,2025-07-14 11:22:27.624760,1
TID_1824,ACCT_25,1105.8,In-store,Best Buy,Miami,2025-06-17 11:22:27.624760,1
TID_1825,ACCT_4,826.0,Online,Best Buy,New York,2025-06-16 11:22:27.624760,1
TID_1826,ACCT_70,1878.42,In-store,Walmart,New York,2025-07-06 11:22:27.624760,1
TID_1827,ACCT_82,586.75,Online,Amazon,Los Angeles,2025-07-07 11:22:27.624760,1
TID_1828,ACCT_43,1757.05,Online,Target,Miami,2025-07-14 11:22:27.624760,1
TID_1829,ACCT_91,1521.92,Online,Amazon,Miami,2025-06-27 11:22:27.624760,0
TID_1830,ACCT_10,1597.44,In-store,eBay,San Francisco,2025-06-27 11:22:27.624760,0
TID_1831,ACCT_31,1152.6,Online,Best Buy,New York,2025-06-22 11:22:27.624760,1
TID_1832,ACCT_3,1433.15,Online,Best Buy,Miami,2025-06-26 11:22:27.624760,1
TID_1833,ACCT_4,1269.23,In-store,Best Buy,New York,2025-07-06 11:22:27.624760,0
TID_1834,ACCT_99,150.34,In-store,eBay,Miami,2025-07-10 11:22:27.624760,1
TID_1835,ACCT_59,404.92,Online,Walmart,Los Angeles,2025-06-29 11:22:27.624760,0
TID_1836,ACCT_20,515.4,Online,Best Buy,Los Angeles,2025-06-29 11:22:27.624760,1
TID_1837,ACCT_75,1492.21,Online,Best Buy,Miami,2025-07-11 11:22:27.624760,1
TID_1838,ACCT_79,546.87,Online,Walmart,Miami,2025-07-06 11:22:27.624760,0
TID_1839,ACCT_19,1444.67,Online,Best Buy,Los Angeles,2025-07-09 11:22:27.624760,0
TID_1840,ACCT_95,1823.43,Online,Amazon,Los Angeles,2025-07-13 11:22:27.624760,1
TID_1841,ACCT_87,1254.87,In-store,Amazon,Miami,2025-07-08 11:22:27.624760,0
TID_1842,ACCT_54,994.49,In-store,Best Buy,New York,2025-06-20 11:22:27.624760,0
TID_1843,ACCT_11,1839.81,Online,Walmart,Miami,2025-06-30 11:22:27.624760,0
TID_1844,ACCT_26,1067.08,Online,Target,New York,2025-07-14 11:22:27.624760,1
TID_1845,ACCT_60,1276.45,In-store,Amazon,San Francisco,2025-07-07 11:22:27.624760,1
TID_1846,ACCT_9,1286.46,In-store,Amazon,New York,2025-07-02 11:22:27.624760,1
TID_1847,ACCT_15,750.13,Online,eBay,Chicago,2025-06-23 11:22:27.624760,0
TID_1848,ACCT_87,1964.79,Online,Target,New York,2025-06-20 11:22:27.624760,1
TID_1849,ACCT_37,358.93,Online,Amazon,Los Angeles,2025-07-05 11:22:27.624760,1
TID_1850,ACCT_58,61.95,In-store,eBay,San Francisco,2025-07-13 11:22:27.624760,0
TID_1851,ACCT_87,1054.42,Online,Walmart,Los Angeles,2025-07-14 11:22:27.624760,0
TID_1852,ACCT_49,530.31,In-store,Amazon,New York,2025-07-08 11:22:27.624760,1
TID_1853,ACCT_93,764.36,In-store,Walmart,New York,2025-07-09 11:22:27.624760,0
TID_1854,ACCT_69,681.48,Online,eBay,San Francisco,2025-07-04 11:22:27.624760,1
TID_1855,ACCT_98,1176.98,Online,Amazon,New York,2025-06-21 11:22:27.624760,1
TID_1856,ACCT_90,1366.3,Online,Target,Los Angeles,2025-06-20 11:22:27.624760,0
TID_1857,ACCT_85,504.72,In-store,Walmart,Miami,2025-06-23 11:22:27.624760,0
TID_1858,ACCT_12,1003.49,In-store,Walmart,San Francisco,2025-06-17 11:22:27.624760,1
TID_1859,ACCT_21,1494.15,Online,Amazon,Chicago,2025-06-27 11:22:27.624760,1
TID_1860,ACCT_7,974.47,In-store,Walmart,Miami,2025-07-11 11:22:27.624760,1
TID_1861,ACCT_57,296.91,Online,Target,New York,2025-07-08 11:22:27.624760,0
TID_1862,ACCT_25,754.32,In-store,eBay,Los Angeles,2025-07-05 11:22:27.624760,0
TID_1863,ACCT_91,441.17,Online,eBay,New York,2025-07-12 11:22:27.624760,0
TID_1864,ACCT_48,602.3,Online,Walmart,Los Angeles,2025-07-15 11:22:27.624760,1
TID_1865,ACCT_45,1838.55,Online,Walmart,Los Angeles,2025-07-01 11:22:27.624760,0
TID_1866,ACCT_70,201.88,In-store,Target,New York,2025-06-16 11:22:27.624760,0
TID_1867,ACCT_74,1984.14,In-store,Target,Miami,2025-06-17 11:22:27.624760,0
TID_1868,ACCT_76,1958.12,Online,Best Buy,Los Angeles,2025-06-17 11:22:27.624760,0
TID_1869,ACCT_80,892.28,Online,Walmart,Miami,2025-06-29 11:22:27.624760,1
TID_1870,ACCT_74,573.68,Online,Amazon,New York,2025-07-09 11:22:27.624760,0
TID_1871,ACCT_76,1780.21,In-store,eBay,New York,2025-07-09 11:22:27.624760,1
TID_1872,ACCT_3,868.62,Online,Walmart,Miami,2025-06-28 11:22:27.624760,0
TID_1873,ACCT_5,180.61,Online,Amazon,Los Angeles,2025-07-05 11:22:27.624760,1
TID_1874,ACCT_70,1787.83,In-store,Best Buy,Chicago,2025-07-08 11:22:27.624760,1
TID_1875,ACCT_71,348.32,Online,Best Buy,Los Angeles,2025-07-02 11:22:27.624760,0
TID_1876,ACCT_63,1037.99,Online,Target,Los Angeles,2025-06-21 11:22:27.624760,1
TID_1877,ACCT_61,913.54,Online,Target,San Francisco,2025-07-01 11:22:27.624760,0
TID_1878,ACCT_74,298.17,Online,Amazon,Chicago,2025-06-29 11:22:27.624760,1
TID_1879,ACCT_49,1130.6,Online,Amazon,New York,2025-06-30 11:22:27.624760,0
TID_1880,ACCT_54,1682.29,Online,Amazon,Miami,2025-07-13 11:22:27.624760,1
TID_1881,ACCT_25,1922.61,In-store,Target,Chicago,2025-07-01 11:22:27.624760,0
TID_1882,ACCT_92,1835.41,In-store,Best Buy,Miami,2025-06-26 11:22:27.624760,0
TID_1883,ACCT_52,537.0,Online,Best Buy,Miami,2025-07-04 11:22:27.624760,0
TID_1884,ACCT_67,905.41,In-store,Walmart,Miami,2025-07-12 11:22:27.624760,1
TID_1885,ACCT_86,1793.07,Online,Amazon,New York,2025-06-19 11:22:27.624760,1
TID_1886,ACCT_27,1890.11,Online,Target,San Francisco,2025-06-22 11:22:27.624760,0
TID_1887,ACCT_71,1057.47,Online,Amazon,Miami,2025-06-17 11:22:27.624760,1
TID_1888,ACCT_100,1731.96,In-store,Target,Los Angeles,2025-07-02 11:22:27.624760,1
TID_1889,ACCT_44,673.29,In-store,Amazon,Miami,2025-07-02 11:22:27.624760,1
TID_1890,ACCT_87,1723.22,In-store,eBay,Miami,2025-06-27 11:22:27.624760,1
TID_1891,ACCT_83,1601.88,In-store,Target,Miami,2025-06-29 11:22:27.624760,1
TID_1892,ACCT_28,1246.34,Online,Walmart,Miami,2025-06-15 11:22:27.624760,0
TID_1893,ACCT_64,1066.44,Online,Target,Los Angeles,2025-07-05 11:22:27.624760,1
TID_1894,ACCT_88,1964.89,In-store,Target,San Francisco,2025-07-06 11:22:27.624760,0
TID_1895,ACCT_4,1936.61,Online,eBay,New York,2025-06-28 11:22:27.624760,1
TID_1896,ACCT_24,156.26,Online,Best Buy,Los Angeles,2025-07-09 11:22:27.624760,1
TID_1897,ACCT_24,1064.06,In-store,Amazon,San Francisco,2025-06-21 11:22:27.624760,1
TID_1898,ACCT_86,1685.24,In-store,Best Buy,Los Angeles,2025-07-07 11:22:27.624760,1
TID_1899,ACCT_2,103.66,In-store,Amazon,Miami,2025-06-17 11:22:27.624760,1
TID_1900,ACCT_60,965.53,Online,Best Buy,Chicago,2025-06-15 11:22:27.624760,0
TID_1901,ACCT_6,1682.38,In-store,Walmart,San Francisco,2025-07-11 11:22:27.624760,0
TID_1902,ACCT_92,158.65,Online,Walmart,Miami,2025-06-23 11:22:27.624760,0
TID_1903,ACCT_94,132.26,In-store,Amazon,Chicago,2025-06-17 11:22:27.624760,1
TID_1904,ACCT_36,530.2,Online,Amazon,Miami,2025-07-09 11:22:27.624760,1
TID_1905,ACCT_26,1214.08,Online,Target,Chicago,2025-07-11 11:22:27.624760,0
TID_1906,ACCT_89,220.07,In-store,Amazon,Los Angeles,2025-07-01 11:22:27.624760,1
TID_1907,ACCT_11,821.15,In-store,eBay,San Francisco,2025-07-02 11:22:27.624760,1
TID_1908,ACCT_51,1498.66,Online,Target,Chicago,2025-07-08 11:22:27.624760,0
TID_1909,ACCT_93,1215.45,In-store,eBay,Los Angeles,2025-06-29 11:22:27.624760,1
TID_1910,ACCT_33,752.74,In-store,eBay,Miami,2025-06-29 11:22:27.624760,1
TID_1911,ACCT_62,1827.59,In-store,eBay,Chicago,2025-06-18 11:22:27.624760,0
TID_1912,ACCT_9,650.88,Online,Best Buy,Los Angeles,2025-06-18 11:22:27.624760,0
TID_1913,ACCT_64,930.85,In-store,Best Buy,Los Angeles,2025-06-17 11:22:27.624760,1
TID_1914,ACCT_81,913.76,Online,Target,Los Angeles,2025-06-24 11:22:27.624760,1
TID_1915,ACCT_26,560.88,Online,Amazon,Chicago,2025-06-20 11:22:27.624760,1
TID_1916,ACCT_15,985.5,Online,Walmart,San Francisco,2025-06-17 11:22:27.624760,0
TID_1917,ACCT_11,701.59,Online,Target,Chicago,2025-07-11 11:22:27.624760,0
TID_1918,ACCT_50,783.24,Online,Walmart,Los Angeles,2025-07-14 11:22:27.624760,0
TID_1919,ACCT_14,1889.07,Online,eBay,Miami,2025-06-27 11:22:27.624760,0
TID_1920,ACCT_44,300.36,Online,Amazon,New York,2025-06-22 11:22:27.624760,1
TID_1921,ACCT_20,302.3,Online,Best Buy,New York,2025-07-14 11:22:27.624760,1
TID_1922,ACCT_76,692.69,Online,Walmart,New York,2025-06-20 11:22:27.624760,1
TID_1923,ACCT_55,551.8,In-store,Best Buy,Chicago,2025-06-19 11:22:27.624760,0
TID_1924,ACCT_94,1149.8,In-store,Amazon,Miami,2025-07-07 11:22:27.624760,1
TID_1925,ACCT_32,463.88,Online,eBay,Los Angeles,2025-06-17 11:22:27.624760,1
TID_1926,ACCT_41,1576.76,Online,Best Buy,Los Angeles,2025-07-09 11:22:27.624760,1
TID_1927,ACCT_39,397.23,In-store,Amazon,Chicago,2025-06-21 11:22:27.624760,0
TID_1928,ACCT_43,552.03,In-store,Target,New York,2025-07-05 11:22:27.624760,1
TID_1929,ACCT_91,1796.3,In-store,Walmart,Chicago,2025-07-12 11:22:27.624760,1
TID_1930,ACCT_17,170.37,Online,Best Buy,New York,2025-07-01 11:22:27.624760,0
TID_1931,ACCT_27,968.0,In-store,Best Buy,New York,2025-07-12 11:22:27.624760,1
TID_1932,ACCT_89,1262.27,Online,Amazon,Los Angeles,2025-07-11 11:22:27.624760,1
TID_1933,ACCT_35,1682.7,In-store,Amazon,Los Angeles,2025-07-02 11:22:27.624760,1
TID_1934,ACCT_83,1310.23,In-store,eBay,San Francisco,2025-06-30 11:22:27.624760,1
TID_1935,ACCT_48,1598.26,In-store,eBay,San Francisco,2025-07-12 11:22:27.624760,0
TID_1936,ACCT_94,1025.33,In-store,Best Buy,Los Angeles,2025-06-29 11:22:27.624760,1
TID_1937,ACCT_91,128.77,Online,Target,Chicago,2025-06-15 11:22:27.624760,1
TID_1938,ACCT_22,300.98,In-store,Target,Miami,2025-07-06 11:22:27.624760,0
TID_1939,ACCT_89,1212.49,Online,eBay,New York,2025-07-07 11:22:27.624760,0
TID_1940,ACCT_7,258.49,Online,eBay,Miami,2025-07-14 11:22:27.624760,1
TID_1941,ACCT_82,1350.87,In-store,Target,Miami,2025-06-28 11:22:27.624760,1
TID_1942,ACCT_42,995.91,In-store,Target,New York,2025-07-04 11:22:27.624760,0
TID_1943,ACCT_26,695.66,In-store,Target,Miami,2025-06-16 11:22:27.624760,1
TID_1944,ACCT_76,932.77,In-store,Best Buy,San Francisco,2025-06-19 11:22:27.624760,0
TID_1945,ACCT_98,1813.78,In-store,Walmart,New York,2025-06-16 11:22:27.624760,0
TID_1946,ACCT_71,242.23,Online,Walmart,Chicago,2025-07-14 11:22:27.624760,1
TID_1947,ACCT_29,1118.88,Online,Amazon,San Francisco,2025-07-10 11:22:27.624760,1
TID_1948,ACCT_86,1431.26,Online,Best Buy,San Francisco,2025-06-25 11:22:27.624760,1
TID_1949,ACCT_97,1509.07,In-store,eBay,Los Angeles,2025-06-15 11:22:27.624760,0
TID_1950,ACCT_78,1762.34,In-store,Amazon,San Francisco,2025-07-05 11:22:27.624760,0
TID_1951,ACCT_71,1226.56,In-store,Best Buy,Chicago,2025-06-25 11:22:27.624760,1
TID_1952,ACCT_77,808.13,Online,Target,Chicago,2025-06-29 11:22:27.624760,1
TID_1953,ACCT_45,1701.5,In-store,Amazon,Chicago,2025-06-20 11:22:27.624760,1
TID_1954,ACCT_11,1207.44,In-store,Amazon,New York,2025-06-19 11:22:27.624760,1
TID_1955,ACCT_26,923.44,Online,Target,Los Angeles,2025-07-14 11:22:27.624760,0
TID_1956,ACCT_34,457.1,Online,Target,Chicago,2025-07-13 11:22:27.624760,0
TID_1957,ACCT_55,236.9,Online,eBay,Los Angeles,2025-07-02 11:22:27.624760,1
TID_1958,ACCT_94,749.44,In-store,eBay,Los Angeles,2025-07-15 11:22:27.624760,1
TID_1959,ACCT_94,407.62,Online,Walmart,New York,2025-06-20 11:22:27.624760,0
TID_1960,ACCT_78,1669.45,Online,Best Buy,Chicago,2025-07-15 11:22:27.624760,0
TID_1961,ACCT_14,129.77,In-store,Target,San Francisco,2025-06-21 11:22:27.624760,1
TID_1962,ACCT_86,852.28,Online,Best Buy,Miami,2025-06-17 11:22:27.624760,1
TID_1963,ACCT_19,97.44,Online,eBay,San Francisco,2025-07-06 11:22:27.624760,0
TID_1964,ACCT_51,6.08,In-store,Target,Los Angeles,2025-06-16 11:22:27.624760,0
TID_1965,ACCT_96,978.17,In-store,eBay,San Francisco,2025-06-15 11:22:27.624760,0
TID_1966,ACCT_41,1412.85,In-store,eBay,Miami,2025-06-16 11:22:27.624760,0
TID_1967,ACCT_2,1747.07,Online,Walmart,New York,2025-07-11 11:22:27.624760,0
TID_1968,ACCT_4,1580.76,Online,Amazon,Chicago,2025-06-27 11:22:27.624760,0
TID_1969,ACCT_90,1129.64,In-store,Target,Los Angeles,2025-07-11 11:22:27.624760,0
TID_1970,ACCT_45,787.67,In-store,Amazon,San Francisco,2025-06-26 11:22:27.624760,0
TID_1971,ACCT_88,1644.74,In-store,Amazon,Los Angeles,2025-07-02 11:22:27.624760,0
TID_1972,ACCT_99,1693.44,Online,eBay,San Francisco,2025-06-25 11:22:27.624760,1
TID_1973,ACCT_31,679.38,Online,eBay,Chicago,2025-07-12 11:22:27.624760,1
TID_1974,ACCT_48,537.31,In-store,Walmart,Miami,2025-06-17 11:22:27.624760,0
TID_1975,ACCT_78,178.16,Online,eBay,New York,2025-06-16 11:22:27.624760,0
TID_1976,ACCT_94,1400.4,In-store,eBay,New York,2025-07-02 11:22:27.624760,0
TID_1977,ACCT_20,1816.31,In-store,eBay,Chicago,2025-07-10 11:22:27.624760,1
TID_1978,ACCT_77,5.46,In-store,Amazon,San Francisco,2025-07-05 11:22:27.624760,1
TID_1979,ACCT_13,733.96,In-store,Target,New York,2025-07-01 11:22:27.624760,1
TID_1980,ACCT_91,406.86,Online,Walmart,Miami,2025-07-07 11:22:27.624760,0
TID_1981,ACCT_100,1638.08,In-store,Target,Los Angeles,2025-07-02 11:22:27.624760,0
TID_1982,ACCT_32,943.29,Online,Walmart,Los Angeles,2025-06-17 11:22:27.624760,1
TID_1983,ACCT_8,1167.76,Online,Walmart,San Francisco,2025-06-24 11:22:27.624760,0
TID_1984,ACCT_68,1581.74,In-store,Amazon,Chicago,2025-06-19 11:22:27.624760,0
TID_1985,ACCT_84,1868.57,In-store,eBay,Chicago,2025-06-28 11:22:27.624760,0
TID_1986,ACCT_89,140.63,In-store,Amazon,Los Angeles,2025-07-04 11:22:27.624760,0
TID_1987,ACCT_6,1299.74,Online,Walmart,New York,2025-07-02 11:22:27.624760,1
TID_1988,ACCT_10,57.67,In-store,Best Buy,Chicago,2025-07-11 11:22:27.624760,1
TID_1989,ACCT_53,883.31,Online,Best Buy,Miami,2025-07-06 11:22:27.624760,0
TID_1990,ACCT_61,806.34,In-store,Walmart,Los Angeles,2025-06-19 11:22:27.624760,0
TID_1991,ACCT_34,1552.38,Online,Best Buy,Chicago,2025-07-03 11:22:27.624760,0
TID_1992,ACCT_76,666.7,In-store,Walmart,Chicago,2025-07-13 11:22:27.624760,1
TID_1993,ACCT_96,1506.32,Online,eBay,Chicago,2025-07-05 11:22:27.624760,0
TID_1994,ACCT_25,1852.85,Online,Best Buy,Chicago,2025-06-23 11:22:27.624760,0
TID_1995,ACCT_27,1720.5,Online,Target,Chicago,2025-06-20 11:22:27.624760,0
TID_1996,ACCT_40,1285.48,In-store,Best Buy,Miami,2025-06-19 11:22:27.624760,1
TID_1997,ACCT_7,1621.88,Online,Amazon,Chicago,2025-07-06 11:22:27.624760,0
TID_1998,ACCT_14,1197.14,In-store,Best Buy,New York,2025-06-19 11:22:27.624760,0
TID_1999,ACCT_16,438.18,In-store,eBay,Chicago,2025-06-18 11:22:27.624760,0
TID_2000,ACCT_5,519.14,In-store,Amazon,New York,2025-07-03 11:22:27.624760,0
